"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy178",6.50081623160541,-1.19028530881806,0.874067246737516,-1.36177772735546,0.173268042620458,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy185",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy190",2.72337531637328,0.317572729483142,1.14346527281048,0.277728355232505,0.781220892233087,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy197",2.71151773935218,0.283895683921633,0.999958287286923,0.283907526474825,0.776481248442438,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy198",7.36586332785545,-0.838543245201032,0.800033275049743,-1.04813546055181,0.294576200588025,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy199",6.50081623160541,-1.19028530881806,0.874067246737516,-1.36177772735546,0.173268042620458,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy177",4.48345961419757,-1.63181707880345,1.04301080184495,-1.5645255791378,0.117694190716999,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy203",5.28723802138041,-1.13649582985271,0.921707570875446,-1.23303297679681,0.217563461111927,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy215",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy218",1.94991499907734,0.804510446341264,1.21837882827093,0.660312234317951,0.509053480608183,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy219",4.93597394801463,-1.30646052133743,0.995143750028776,-1.31283598103254,0.189238222795961,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy22",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy220",1.4598038187955,1.06508916251737,1.3556191250588,0.785684668229488,0.43205224754395,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy222",4.93597394801463,-1.30646052133743,0.995143750028776,-1.31283598103254,0.189238222795961,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy223",1.4598038187955,1.06508916251737,1.3556191250588,0.785684668229488,0.43205224754395,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy205",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy173",1.68181564163381,0.776349681895607,1.36193943434891,0.570032456888766,0.568655684456061,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy171",1.29750010733449,-0.245731683612889,1.79872260230027,-0.136614552626758,0.891335473023979,NA
"sncRNA:tRNA:tRNA-Pro-CCA:tRNA-Pro-CCA_copy52",2.98079399105871,0.416379381307014,0.983348665465282,0.423430056835435,0.67198151920123,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy127",7.36586332785545,-0.838543245201032,0.800033275049743,-1.04813546055181,0.294576200588025,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy13",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy136",1.85776938479822,-1.18799712006495,1.25476849504871,-0.946785900947276,0.343747887596762,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy140",3.87886863738498,-1.88111447957903,1.11327773617035,-1.68970816397535,0.0910838006111177,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy146",3.97767537348738,-1.9272389847581,1.11548787393746,-1.72770948908239,0.0840403214525269,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy148",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy15",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy155",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy157",4.78784417033773,-1.3016171020691,0.957087970929082,-1.35997645107332,0.173837376061477,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy168",4.81941505669438,-1.48465914123802,0.975927160853863,-1.52128068650027,0.128189414801719,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy138",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy235",1.66296505343314,-0.0616202750216897,1.19271756525907,-0.0516637608236323,0.95879661333062,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy295",8.56348454254629,-0.958215142973232,0.97264955858238,-0.985159695512342,0.324545634693764,NA
"sncRNA:tRNA:tRNA-Pro-CCG:tRNA-Pro-CCG_copy303",4.68078803630484,-1.42804071303379,0.992702548135128,-1.4385383776001,0.150281356511866,NA
