piRNA,log2FoldChange,padj
piR-dre-51895,-0.255426667,0.998711277
piR-dre-492051,0.323986104,0.998711277
piR-dre-49182,0.244011517,0.998711277
piR-dre-492112,0.056740507,0.998711277
piR-dre-492126,-0.143458862,0.998711277
piR-dre-49239,0.020149424,0.998711277
piR-dre-492130,-0.065948492,0.998711277
piR-dre-49216,0.170050293,0.998711277
piR-dre-491614,0.033853643,0.998711277
piR-dre-49112,0.179568737,0.998711277
piR-dre-491116,-0.195437968,0.998711277
piR-dre-49110,-0.048692303,0.998711277
piR-dre-49075,-0.297747589,0.998711277
piR-dre-491262,-0.075649011,0.998711277
piR-dre-49156,0.11727798,0.998711277
piR-dre-491526,-0.202587291,0.998711277
piR-dre-49069,-0.35551207,0.998711277
piR-dre-494718,-0.210749785,0.998711277
piR-dre-494588,0.251064371,0.998711277
piR-dre-49373,0.229974649,0.998711277
piR-dre-492868,-0.137386261,0.998711277
piR-dre-492732,-0.287741014,0.998711277
piR-dre-49351,0.053935535,0.998711277
piR-dre-49349,0.064836452,0.998711277
piR-dre-493181,0.17067829,0.998711277
piR-dre-49344,0.099481007,0.998711277
piR-dre-494766,0.223343789,0.998711277
piR-dre-48637,-0.231694,0.998711277
piR-dre-48587,-0.274574351,0.998711277
piR-dre-48718,-0.047125966,0.998711277
piR-dre-486688,0.198554951,0.998711277
piR-dre-48677,-0.187641384,0.998711277
piR-dre-48760,-0.113612938,0.998711277
piR-dre-48473,0.073807097,0.998711277
piR-dre-48420,0.045473803,0.998711277
piR-dre-48538,-0.089749269,0.998711277
piR-dre-48565,0.124139812,0.998711277
piR-dre-48509,-0.415739054,0.998711277
piR-dre-48516,-0.164737148,0.998711277
piR-dre-48510,0.125045154,0.998711277
piR-dre-4876,0.108324798,0.998711277
piR-dre-4899,0.109943832,0.998711277
piR-dre-48979,0.036536998,0.998711277
piR-dre-49053,0.304936402,0.998711277
piR-dre-48944,-0.122228764,0.998711277
piR-dre-48932,0.05544338,0.998711277
piR-dre-48814,0.191303976,0.998711277
piR-dre-48792,0.241094539,0.998711277
piR-dre-489001,-0.154452174,0.998711277
piR-dre-50268,-0.048173086,0.998711277
piR-dre-50263,0.180991383,0.998711277
piR-dre-50233,0.201481863,0.998711277
piR-dre-50285,0.082958418,0.998711277
piR-dre-50295,0.153190051,0.998711277
piR-dre-50131,-0.046566452,0.998711277
piR-dre-50091,-0.161314059,0.998711277
piR-dre-50210,0.146915641,0.998711277
piR-dre-501742,-0.17549402,0.998711277
piR-dre-504967,-0.199902875,0.998711277
piR-dre-50497,0.154490025,0.998711277
piR-dre-50535,0.254311548,0.998711277
piR-dre-50541,-0.066341444,0.998711277
piR-dre-50536,-0.091350706,0.998711277
piR-dre-503866,0.253626143,0.998711277
piR-dre-50387,-0.222579936,0.998711277
piR-dre-50416,-0.032283385,0.998711277
piR-dre-50426,0.288865204,0.998711277
piR-dre-50395,0.087229246,0.998711277
piR-dre-50403,-0.124431791,0.998711277
piR-dre-49668,-0.191846845,0.998711277
piR-dre-49664,-0.227536962,0.998711277
piR-dre-49643,0.136403495,0.998711277
piR-dre-49761,0.181276084,0.998711277
piR-dre-49732,-0.256246091,0.998711277
piR-dre-49637,-0.015252779,0.998711277
piR-dre-495595,0.223415088,0.998711277
piR-dre-4952,-0.139972463,0.998711277
piR-dre-49507,-0.195887413,0.998711277
piR-dre-495895,-0.101987559,0.998711277
piR-dre-49900,-0.030636106,0.998711277
piR-dre-49986,-0.114981187,0.998711277
piR-dre-50045,0.158721874,0.998711277
piR-dre-50007,0.157182202,0.998711277
piR-dre-50004,-0.033006819,0.998711277
piR-dre-49897,0.284131232,0.998711277
piR-dre-498228,0.158361813,0.998711277
piR-dre-49830,-0.063806405,0.998711277
piR-dre-498833,-0.045361703,0.998711277
piR-dre-49849,-0.305908717,0.998711277
piR-dre-49840,0.149763808,0.998711277
piR-dre-55269,0.157456462,0.998711277
piR-dre-55263,-0.192455168,0.998711277
piR-dre-552817,-0.197055714,0.998711277
piR-dre-55328,-0.427786247,0.998711277
piR-dre-55324,0.27667847,0.998711277
piR-dre-55294,-0.152682222,0.998711277
piR-dre-55242,0.195517192,0.998711277
piR-dre-55147,-0.06245724,0.998711277
piR-dre-5514,0.136527381,0.998711277
piR-dre-551361,0.06651796,0.998711277
piR-dre-55183,0.425822023,0.998711277
piR-dre-55230,0.071606643,0.998711277
piR-dre-552280,0.076700586,0.998711277
piR-dre-55228,-0.0537993,0.998711277
piR-dre-55191,-0.169444111,0.998711277
piR-dre-552022,-0.069609438,0.998711277
piR-dre-55196,-0.200729639,0.998711277
piR-dre-551952,0.070194532,0.998711277
piR-dre-55540,0.242914642,0.998711277
piR-dre-555330,-0.113903084,0.998711277
piR-dre-555234,0.080755722,0.998711277
piR-dre-55521,-0.165037076,0.998711277
piR-dre-555119,-0.131163403,0.998711277
piR-dre-555084,0.134708254,0.998711277
piR-dre-55458,-0.153641622,0.998711277
piR-dre-55451,0.259843105,0.998711277
piR-dre-553823,0.322646905,0.998711277
piR-dre-553636,0.155517313,0.998711277
piR-dre-554010,0.089780686,0.998711277
piR-dre-55446,0.061046424,0.998711277
piR-dre-55136,-0.120453896,0.998711277
piR-dre-547744,-0.694237458,0.998711277
piR-dre-547626,-0.103512574,0.998711277
piR-dre-54756,0.030136486,0.998711277
piR-dre-54814,0.175942522,0.998711277
piR-dre-547896,-0.066043526,0.998711277
piR-dre-548079,0.060477082,0.998711277
piR-dre-546396,-0.030398255,0.998711277
piR-dre-54633,0.11291737,0.998711277
piR-dre-5463,-0.160914801,0.998711277
piR-dre-546291,0.165216687,0.998711277
piR-dre-54613,0.183138111,0.998711277
piR-dre-54647,0.105379282,0.998711277
piR-dre-54722,-0.085581763,0.998711277
piR-dre-54697,0.160027276,0.998711277
piR-dre-54683,0.202452096,0.998711277
piR-dre-546822,0.269256311,0.998711277
piR-dre-5467,0.227288015,0.998711277
piR-dre-54850,0.028849058,0.998711277
piR-dre-55017,-0.096120747,0.998711277
piR-dre-54999,0.191104743,0.998711277
piR-dre-55069,-0.252655389,0.998711277
piR-dre-550757,-0.124029915,0.998711277
piR-dre-55074,-0.160417891,0.998711277
piR-dre-548523,-0.070888194,0.998711277
piR-dre-54894,0.177038293,0.998711277
piR-dre-548907,-0.10473647,0.998711277
piR-dre-548532,-0.033595831,0.998711277
piR-dre-54944,-0.115685462,0.998711277
piR-dre-54975,-0.064701039,0.998711277
piR-dre-54956,0.224114423,0.998711277
piR-dre-56073,0.082054236,0.998711277
piR-dre-56117,-0.102070547,0.998711277
piR-dre-56164,-0.017838626,0.998711277
piR-dre-56153,0.287554831,0.998711277
piR-dre-56137,0.343379812,0.998711277
piR-dre-561322,-0.196032202,0.998711277
piR-dre-55986,-0.142619827,0.998711277
piR-dre-559799,-0.031861557,0.998711277
piR-dre-55973,0.090797516,0.998711277
piR-dre-559722,-0.162077238,0.998711277
piR-dre-55972,0.072555955,0.998711277
piR-dre-55956,0.116733136,0.998711277
piR-dre-55952,0.274578161,0.998711277
piR-dre-56014,-0.151696803,0.998711277
piR-dre-56033,0.11931102,0.998711277
piR-dre-559420,-0.18796961,0.998711277
piR-dre-56384,-0.308841666,0.998711277
piR-dre-56381,-0.190270634,0.998711277
piR-dre-56427,-0.225798085,0.998711277
piR-dre-564227,0.29945372,0.998711277
piR-dre-5625,0.09836823,0.998711277
piR-dre-562442,0.088838477,0.998711277
piR-dre-56203,0.093700867,0.998711277
piR-dre-562590,0.32249282,0.998711277
piR-dre-56316,-0.147835629,0.998711277
piR-dre-562795,0.130922013,0.998711277
piR-dre-55702,0.209343345,0.998711277
piR-dre-55699,-0.107379084,0.998711277
piR-dre-55682,-0.049499162,0.998711277
piR-dre-55722,0.338414839,0.998711277
piR-dre-55750,-0.09769486,0.998711277
piR-dre-55726,0.177400299,0.998711277
piR-dre-5560,0.076478955,0.998711277
piR-dre-55598,-0.045107125,0.998711277
piR-dre-555679,-0.37707134,0.998711277
piR-dre-55659,-0.078130822,0.998711277
piR-dre-55629,-0.061957307,0.998711277
piR-dre-556232,0.165344599,0.998711277
piR-dre-55876,-0.114954589,0.998711277
piR-dre-558653,0.060236487,0.998711277
piR-dre-559281,-0.133171728,0.998711277
piR-dre-5584,-0.289398587,0.998711277
piR-dre-55790,0.400385002,0.998711277
piR-dre-5577,0.116470961,0.998711277
piR-dre-55766,-0.122969993,0.998711277
piR-dre-55811,0.024074444,0.998711277
piR-dre-558239,-0.0461069,0.998711277
piR-dre-558199,-0.097010259,0.998711277
piR-dre-53257,-0.122734322,0.998711277
piR-dre-53249,0.114691036,0.998711277
piR-dre-53216,-0.112279984,0.998711277
piR-dre-53311,-0.221028935,0.998711277
piR-dre-53304,-0.177680738,0.998711277
piR-dre-53210,-0.038185016,0.998711277
piR-dre-53208,-0.233530823,0.998711277
piR-dre-53052,-0.047520591,0.998711277
piR-dre-53048,-0.332919479,0.998711277
piR-dre-530348,0.231221205,0.998711277
piR-dre-53134,0.278658761,0.998711277
piR-dre-53196,-0.17311407,0.998711277
piR-dre-53525,-0.238323779,0.998711277
piR-dre-536146,0.16464453,0.998711277
piR-dre-53612,0.087893495,0.998711277
piR-dre-53606,-0.072768426,0.998711277
piR-dre-53588,-0.029633824,0.998711277
piR-dre-53436,-0.064070799,0.998711277
piR-dre-53431,-0.18313831,0.998711277
piR-dre-53404,-0.073544781,0.998711277
piR-dre-53393,0.402928679,0.998711277
piR-dre-53443,0.224275171,0.998711277
piR-dre-535048,0.159330512,0.998711277
piR-dre-53489,-0.218779891,0.998711277
piR-dre-53640,0.053014924,0.998711277
piR-dre-526477,0.137924065,0.998711277
piR-dre-52618,0.099366359,0.998711277
piR-dre-52695,0.092433538,0.998711277
piR-dre-524883,-0.203839158,0.998711277
piR-dre-52474,0.092323912,0.998711277
piR-dre-5247,0.028638099,0.998711277
piR-dre-52465,0.230545615,0.998711277
piR-dre-52515,-0.203051615,0.998711277
piR-dre-525879,0.08279462,0.998711277
piR-dre-529617,-0.035342673,0.998711277
piR-dre-52954,-0.1845729,0.998711277
piR-dre-52945,0.110392473,0.998711277
piR-dre-52944,0.271091691,0.998711277
piR-dre-529803,-0.055138903,0.998711277
piR-dre-52781,0.083126751,0.998711277
piR-dre-52921,-0.345617119,0.998711277
piR-dre-52824,-0.090403676,0.998711277
piR-dre-52823,0.077576869,0.998711277
piR-dre-52851,0.17328943,0.998711277
piR-dre-52912,0.321154406,0.998711277
piR-dre-52911,-0.116930751,0.998711277
piR-dre-528626,0.125641317,0.998711277
piR-dre-542442,0.251773645,0.998711277
piR-dre-542755,0.189888049,0.998711277
piR-dre-54263,0.223572156,0.998711277
piR-dre-543480,-0.077234587,0.998711277
piR-dre-543269,-0.142135395,0.998711277
piR-dre-543545,0.165762381,0.998711277
piR-dre-54222,0.121385342,0.998711277
piR-dre-541797,-0.259708116,0.998711277
piR-dre-54171,0.029055092,0.998711277
piR-dre-54152,0.217239107,0.998711277
piR-dre-541427,0.110755527,0.998711277
piR-dre-54220,-0.542473961,0.998711277
piR-dre-54210,0.192190014,0.998711277
piR-dre-54208,0.092495879,0.998711277
piR-dre-542028,-0.225297054,0.998711277
piR-dre-543542,0.188472718,0.998711277
piR-dre-54137,-0.049550921,0.998711277
piR-dre-54498,-0.274741524,0.998711277
piR-dre-54529,0.163670778,0.998711277
piR-dre-54585,0.159179143,0.998711277
piR-dre-54558,0.255664466,0.998711277
piR-dre-54464,-0.081105798,0.998711277
piR-dre-54388,-0.103829931,0.998711277
piR-dre-54382,-0.271142478,0.998711277
piR-dre-54359,0.27975216,0.998711277
piR-dre-544211,-0.188149907,0.998711277
piR-dre-53870,0.209525519,0.998711277
piR-dre-53865,-0.155319429,0.998711277
piR-dre-53854,0.093291135,0.998711277
piR-dre-539177,-0.228516082,0.998711277
piR-dre-5393,-0.046401247,0.998711277
piR-dre-53696,-0.192798838,0.998711277
piR-dre-536705,0.252471626,0.998711277
piR-dre-536489,0.025887242,0.998711277
piR-dre-53646,0.313598692,0.998711277
piR-dre-53782,0.077070281,0.998711277
piR-dre-53763,-0.459912332,0.998711277
piR-dre-53738,-0.314654005,0.998711277
piR-dre-53733,-0.241349007,0.998711277
piR-dre-54108,-0.217484076,0.998711277
piR-dre-53962,0.017525932,0.998711277
piR-dre-53952,0.079078807,0.998711277
piR-dre-539341,0.093389762,0.998711277
piR-dre-54024,0.073453293,0.998711277
piR-dre-53984,0.135305449,0.998711277
piR-dre-83593,-0.054593187,0.998711277
piR-dre-82105,-0.040077674,0.998711277
piR-dre-82271,-0.270274604,0.998711277
piR-dre-82085,-0.219996192,0.998711277
piR-dre-8186,-0.076709475,0.998711277
piR-dre-81849,-0.218784527,0.998711277
piR-dre-81820,0.111186912,0.998711277
piR-dre-81809,-0.111229817,0.998711277
piR-dre-81796,-0.287998305,0.998711277
piR-dre-81966,0.056718807,0.998711277
piR-dre-82488,0.05942136,0.998711277
piR-dre-82847,0.053499574,0.998711277
piR-dre-82810,0.119940424,0.998711277
piR-dre-82897,0.098016623,0.998711277
piR-dre-82940,-0.305715294,0.998711277
piR-dre-82955,-0.125641407,0.998711277
piR-dre-82626,-0.051011794,0.998711277
piR-dre-82603,0.120760318,0.998711277
piR-dre-82551,0.138937027,0.998711277
piR-dre-82510,0.078442086,0.998711277
piR-dre-82655,0.297296822,0.998711277
piR-dre-82750,-0.134641226,0.998711277
piR-dre-81058,0.094735116,0.998711277
piR-dre-81052,-0.03256376,0.998711277
piR-dre-80820,-0.147775722,0.998711277
piR-dre-80793,-0.079992051,0.998711277
piR-dre-808569,-0.09452807,0.998711277
piR-dre-80920,0.064173581,0.998711277
piR-dre-809492,0.25206564,0.998711277
piR-dre-80858,0.254690726,0.998711277
piR-dre-81561,0.236075436,0.998711277
piR-dre-81494,0.050510779,0.998711277
piR-dre-8144,0.066067866,0.998711277
piR-dre-8159,-0.172229871,0.998711277
piR-dre-81739,-0.132101066,0.998711277
piR-dre-81248,-0.195522805,0.998711277
piR-dre-81143,0.067863229,0.998711277
piR-dre-81399,0.162109316,0.998711277
piR-dre-84450,0.083768207,0.998711277
piR-dre-84441,-0.185112939,0.998711277
piR-dre-84416,-0.180320524,0.998711277
piR-dre-84554,-0.266297175,0.998711277
piR-dre-84532,-0.070326191,0.998711277
piR-dre-84365,-0.198150361,0.998711277
piR-dre-84355,0.050900364,0.998711277
piR-dre-8418,-0.18728561,0.998711277
piR-dre-84155,-0.234309042,0.998711277
piR-dre-841164,-0.123323547,0.998711277
piR-dre-84102,-0.092767379,0.998711277
piR-dre-84294,0.179474797,0.998711277
piR-dre-85039,0.118391061,0.998711277
piR-dre-850120,-0.096737623,0.998711277
piR-dre-85012,0.133419207,0.998711277
piR-dre-84739,0.153826971,0.998711277
piR-dre-84691,0.135730655,0.998711277
piR-dre-84658,0.082454761,0.998711277
piR-dre-84924,0.085454778,0.998711277
piR-dre-84921,-0.314363194,0.998711277
piR-dre-84918,0.083969052,0.998711277
piR-dre-84887,-0.060110005,0.998711277
piR-dre-83318,-0.115157865,0.998711277
piR-dre-83302,-0.031261336,0.998711277
piR-dre-83257,0.103033351,0.998711277
piR-dre-83252,-0.09065131,0.998711277
piR-dre-83384,0.144643268,0.998711277
piR-dre-83397,-0.30038149,0.998711277
piR-dre-83071,0.178095475,0.998711277
piR-dre-83053,0.05915198,0.998711277
piR-dre-83010,-0.267014525,0.998711277
piR-dre-83002,0.058457633,0.998711277
piR-dre-83106,-0.285359976,0.998711277
piR-dre-83154,-0.26961602,0.998711277
piR-dre-83136,0.352053907,0.998711277
piR-dre-83481,0.212980903,0.998711277
piR-dre-83515,-0.214811774,0.998711277
piR-dre-83935,0.280700112,0.998711277
piR-dre-84042,0.178722299,0.998711277
piR-dre-84013,-0.122063202,0.998711277
piR-dre-836356,0.077216474,0.998711277
piR-dre-83634,-0.090907714,0.998711277
piR-dre-83762,-0.063413394,0.998711277
piR-dre-83744,0.04279491,0.998711277
piR-dre-83724,0.194200649,0.998711277
piR-dre-83697,0.053423041,0.998711277
piR-dre-662466,0.127668753,0.998711277
piR-dre-78511,-0.051587108,0.998711277
piR-dre-784593,0.377278171,0.998711277
piR-dre-78448,0.133929865,0.998711277
piR-dre-78636,0.280987257,0.998711277
piR-dre-78615,-0.083592818,0.998711277
piR-dre-78563,0.248002314,0.998711277
piR-dre-78551,-0.266671694,0.998711277
piR-dre-78280,-0.057567202,0.998711277
piR-dre-78374,-0.067655835,0.998711277
piR-dre-783640,-0.255222934,0.998711277
piR-dre-78343,-0.128513862,0.998711277
piR-dre-79034,-0.064053284,0.998711277
piR-dre-79010,-0.142262786,0.998711277
piR-dre-78990,0.195956539,0.998711277
piR-dre-7914,0.053718063,0.998711277
piR-dre-79064,-0.052883078,0.998711277
piR-dre-7876,-0.127772142,0.998711277
piR-dre-78693,-0.080362428,0.998711277
piR-dre-78687,-0.212392424,0.998711277
piR-dre-78935,-0.151487421,0.998711277
piR-dre-78865,0.297227341,0.998711277
piR-dre-77871,0.025671542,0.998711277
piR-dre-77920,0.354116892,0.998711277
piR-dre-779273,-0.194672117,0.998711277
piR-dre-77911,0.209857624,0.998711277
piR-dre-777591,0.224963614,0.998711277
piR-dre-77944,-0.576380914,0.998711277
piR-dre-781758,0.380969036,0.998711277
piR-dre-7810,-0.156983761,0.998711277
piR-dre-78265,-0.085552025,0.998711277
piR-dre-782169,-0.048093184,0.998711277
piR-dre-78092,0.230489514,0.998711277
piR-dre-77978,-0.056992516,0.998711277
piR-dre-77951,0.07923218,0.998711277
piR-dre-780074,-0.407901275,0.998711277
piR-dre-78056,0.375562391,0.998711277
piR-dre-79151,-0.13276773,0.998711277
piR-dre-79156,0.037245352,0.998711277
piR-dre-80258,-0.04732652,0.998711277
piR-dre-80252,-0.351012723,0.998711277
piR-dre-80312,0.134411394,0.998711277
piR-dre-80231,-0.157552028,0.998711277
piR-dre-80145,-0.270455369,0.998711277
piR-dre-801925,0.054951324,0.998711277
piR-dre-80207,0.039252895,0.998711277
piR-dre-8016,-0.032279605,0.998711277
piR-dre-80080,0.036543336,0.998711277
piR-dre-8061,-0.172204345,0.998711277
piR-dre-8073,0.138348472,0.998711277
piR-dre-805816,0.189396995,0.998711277
piR-dre-80417,-0.258796128,0.998711277
piR-dre-80382,-0.591769741,0.998711277
piR-dre-80488,0.18477384,0.998711277
piR-dre-79410,0.344400477,0.998711277
piR-dre-79557,0.100645788,0.998711277
piR-dre-79522,0.181617256,0.998711277
piR-dre-79629,-0.095717575,0.998711277
piR-dre-7961,-0.180698809,0.998711277
piR-dre-79418,-0.085657979,0.998711277
piR-dre-79689,-0.212634363,0.998711277
piR-dre-79313,0.022823188,0.998711277
piR-dre-79322,0.061095657,0.998711277
piR-dre-79673,-0.201502758,0.998711277
piR-dre-79942,0.480833768,0.998711277
piR-dre-79984,0.235085508,0.998711277
piR-dre-79860,0.07270058,0.998711277
piR-dre-79785,-0.188706769,0.998711277
piR-dre-79840,0.059425357,0.998711277
piR-dre-9322,0.120032824,0.998711277
piR-dre-85223,0.141251796,0.998711277
piR-dre-9393,-0.107598433,0.998711277
piR-dre-9045,-0.232457731,0.998711277
piR-dre-9214,-0.231180039,0.998711277
piR-dre-9141,-0.080434883,0.998711277
piR-dre-9428,-0.092072692,0.998711277
piR-dre-9463,-0.099707224,0.998711277
piR-dre-892195,0.339775902,0.998711277
piR-dre-891466,0.05541611,0.998711277
piR-dre-889229,-0.261485685,0.998711277
piR-dre-88912,-0.340626405,0.998711277
piR-dre-890477,0.028051991,0.998711277
piR-dre-9008,0.069800343,0.998711277
piR-dre-900519,-0.038563209,0.998711277
piR-dre-900001,-0.270648993,0.998711277
piR-dre-9023,0.029257182,0.998711277
piR-dre-9020,-0.034072572,0.998711277
piR-dre-901488,0.410599015,0.998711277
piR-dre-899694,-0.135923613,0.998711277
piR-dre-896303,-0.134118128,0.998711277
piR-dre-898645,-0.433482899,0.998711277
piR-dre-898050,0.040966192,0.998711277
piR-dre-990563,0.154951226,0.998711277
piR-dre-987151,0.07090077,0.998711277
piR-dre-9851,-0.326564595,0.998711277
piR-dre-9848,0.082999246,0.998711277
piR-dre-985450,0.052142446,0.998711277
piR-dre-986847,-0.065008933,0.998711277
piR-dre-9922,0.152374965,0.998711277
piR-dre-998485,-0.061945737,0.998711277
piR-dre-999427,0.087615851,0.998711277
piR-dre-992239,0.147690549,0.998711277
piR-dre-9945,-0.25858382,0.998711277
piR-dre-992753,-0.129434301,0.998711277
piR-dre-995819,-0.236176151,0.998711277
piR-dre-967439,-0.253600397,0.998711277
piR-dre-968765,-0.162640988,0.998711277
piR-dre-9592,0.219036369,0.998711277
piR-dre-9802,-0.083929226,0.998711277
piR-dre-977079,0.166554024,0.998711277
piR-dre-982366,0.192390642,0.998711277
piR-dre-9762,-0.155570351,0.998711277
piR-dre-9758,0.16183482,0.998711277
piR-dre-9701,0.108917435,0.998711277
piR-dre-86360,-0.043760351,0.998711277
piR-dre-86559,-0.139736186,0.998711277
piR-dre-865,-0.021008215,0.998711277
piR-dre-862,-0.118523955,0.998711277
piR-dre-8625,-0.090821329,0.998711277
piR-dre-86280,-0.106556045,0.998711277
piR-dre-86874,0.052481904,0.998711277
piR-dre-86835,-0.262051271,0.998711277
piR-dre-869387,-0.269599966,0.998711277
piR-dre-86886,-0.072791066,0.998711277
piR-dre-8666,-0.101588034,0.998711277
piR-dre-86631,-0.064895565,0.998711277
piR-dre-866758,0.233575715,0.998711277
piR-dre-867635,-0.143016382,0.998711277
piR-dre-854601,0.114395684,0.998711277
piR-dre-85460,0.126835615,0.998711277
piR-dre-85453,0.198319376,0.998711277
piR-dre-85429,0.059446044,0.998711277
piR-dre-85586,-0.050760977,0.998711277
piR-dre-8557,-0.125937309,0.998711277
piR-dre-85487,-0.190975851,0.998711277
piR-dre-852437,0.125830101,0.998711277
piR-dre-8524,0.362992899,0.998711277
piR-dre-8523,0.099687566,0.998711277
piR-dre-85951,0.147459421,0.998711277
piR-dre-8595,-0.296235859,0.998711277
piR-dre-85887,0.203444332,0.998711277
piR-dre-86014,-0.071674137,0.998711277
piR-dre-85848,-0.03656269,0.998711277
piR-dre-85678,0.265009294,0.998711277
piR-dre-85671,0.173865452,0.998711277
piR-dre-85654,-0.209889325,0.998711277
piR-dre-85731,0.195328731,0.998711277
piR-dre-85765,0.362317841,0.998711277
piR-dre-88173,0.079934527,0.998711277
piR-dre-882,-0.090363256,0.998711277
piR-dre-882556,0.246226953,0.998711277
piR-dre-88281,-0.200757392,0.998711277
piR-dre-8809,-0.149649675,0.998711277
piR-dre-880868,0.116552358,0.998711277
piR-dre-87914,0.172123162,0.998711277
piR-dre-88664,0.131528195,0.998711277
piR-dre-8860,-0.074013202,0.998711277
piR-dre-887755,0.036775808,0.998711277
piR-dre-88784,-0.148360856,0.998711277
piR-dre-88543,0.032954698,0.998711277
piR-dre-884571,0.22811066,0.998711277
piR-dre-87196,-0.062246875,0.998711277
piR-dre-87194,0.054255731,0.998711277
piR-dre-873128,-0.040119098,0.998711277
piR-dre-872766,-0.082066641,0.998711277
piR-dre-87257,-0.120989621,0.998711277
piR-dre-870894,0.072979348,0.998711277
piR-dre-87701,-0.103572004,0.998711277
piR-dre-878409,0.198218433,0.998711277
piR-dre-877788,-0.106607408,0.998711277
piR-dre-875836,0.218911793,0.998711277
piR-dre-87561,0.280969821,0.998711277
piR-dre-698234,0.251803531,0.998711277
piR-dre-69766,-0.092263241,0.998711277
piR-dre-69754,-0.112351994,0.998711277
piR-dre-69912,-0.318575329,0.998711277
piR-dre-69749,-0.066031791,0.998711277
piR-dre-69746,0.141202599,0.998711277
piR-dre-69725,0.067376356,0.998711277
piR-dre-70094,-0.341739596,0.998711277
piR-dre-70161,0.447504245,0.998711277
piR-dre-70217,-0.224211516,0.998711277
piR-dre-70192,-0.225244667,0.998711277
piR-dre-69976,0.044338542,0.998711277
piR-dre-69957,-0.259399188,0.998711277
piR-dre-70043,-0.160145585,0.998711277
piR-dre-69586,-0.098002637,0.998711277
piR-dre-68938,0.221974351,0.998711277
piR-dre-69018,-0.298581518,0.998711277
piR-dre-68937,-0.283766875,0.998711277
piR-dre-68801,0.18563411,0.998711277
piR-dre-6877,-0.307352368,0.998711277
piR-dre-68745,0.226674775,0.998711277
piR-dre-68913,0.143335424,0.998711277
piR-dre-68875,0.164677204,0.998711277
piR-dre-68860,0.191680153,0.998711277
piR-dre-6948,-0.093623064,0.998711277
piR-dre-69430,-0.084222381,0.998711277
piR-dre-69486,-0.178419368,0.998711277
piR-dre-695384,-0.134459633,0.998711277
piR-dre-69530,0.329355526,0.998711277
piR-dre-69216,-0.046131429,0.998711277
piR-dre-692061,-0.162317088,0.998711277
piR-dre-69176,-0.03023454,0.998711277
piR-dre-69255,0.058616207,0.998711277
piR-dre-71262,0.120636485,0.998711277
piR-dre-71147,-0.033237561,0.998711277
piR-dre-710576,-0.066412842,0.998711277
piR-dre-710350,0.122000327,0.998711277
piR-dre-714500,-0.187075998,0.998711277
piR-dre-71419,0.298271891,0.998711277
piR-dre-71414,-0.244343263,0.998711277
piR-dre-71517,0.115057901,0.998711277
piR-dre-71410,-0.282015085,0.998711277
piR-dre-713282,-0.374149876,0.998711277
piR-dre-71361,0.11350996,0.998711277
piR-dre-709823,-0.175626642,0.998711277
piR-dre-704799,-0.041872695,0.998711277
piR-dre-70605,-0.200225461,0.998711277
piR-dre-70585,-0.113515372,0.998711277
piR-dre-705677,-0.236551697,0.998711277
piR-dre-70552,-0.102944357,0.998711277
piR-dre-70282,0.027461,0.998711277
piR-dre-70262,-0.206378628,0.998711277
piR-dre-70392,0.290394391,0.998711277
piR-dre-70375,0.199549615,0.998711277
piR-dre-70363,0.115720673,0.998711277
piR-dre-70788,0.18603716,0.998711277
piR-dre-70723,0.12419908,0.998711277
piR-dre-66970,0.078053996,0.998711277
piR-dre-669637,0.272888595,0.998711277
piR-dre-669924,-0.090773825,0.998711277
piR-dre-67037,-0.151808109,0.998711277
piR-dre-66998,-0.149478119,0.998711277
piR-dre-669220,-0.407963031,0.998711277
piR-dre-6683,-0.027279854,0.998711277
piR-dre-66913,-0.151546212,0.998711277
piR-dre-66894,-0.03948872,0.998711277
piR-dre-672598,-0.217728331,0.998711277
piR-dre-67234,-0.062564496,0.998711277
piR-dre-67212,0.076867587,0.998711277
piR-dre-67314,-0.171429814,0.998711277
piR-dre-67307,-0.089441721,0.998711277
piR-dre-67291,-0.234668786,0.998711277
piR-dre-67195,0.234430969,0.998711277
piR-dre-67105,-0.147612137,0.998711277
piR-dre-671,0.201997697,0.998711277
piR-dre-67067,0.340589267,0.998711277
piR-dre-67189,-0.047592446,0.998711277
piR-dre-671724,-0.076661746,0.998711277
piR-dre-66375,-0.082999642,0.998711277
piR-dre-66430,0.190714266,0.998711277
piR-dre-66425,-0.055781142,0.998711277
piR-dre-66381,0.144995763,0.998711277
piR-dre-66474,-0.04232618,0.998711277
piR-dre-6636,-0.458890594,0.998711277
piR-dre-6630,0.049933011,0.998711277
piR-dre-66285,-0.19173926,0.998711277
piR-dre-66259,0.040616463,0.998711277
piR-dre-662563,-0.137410106,0.998711277
piR-dre-66313,-0.300699559,0.998711277
piR-dre-66315,0.018949058,0.998711277
piR-dre-66704,-0.102140456,0.998711277
piR-dre-666865,-0.285417699,0.998711277
piR-dre-66684,-0.20826839,0.998711277
piR-dre-666593,0.034480436,0.998711277
piR-dre-667695,0.139263084,0.998711277
piR-dre-66744,-0.084568242,0.998711277
piR-dre-665596,0.135905634,0.998711277
piR-dre-66547,-0.124051553,0.998711277
piR-dre-66585,-0.2778988,0.998711277
piR-dre-66615,-0.851287787,0.998711277
piR-dre-67315,0.187319292,0.998711277
piR-dre-68112,-0.027798952,0.998711277
piR-dre-68098,0.184252833,0.998711277
