piRNA	log2FoldChange	padj
piR-dre-7762	-0.208533304	0.928410708
piR-dre-1221098	0.285334893	0.928518633
piR-dre-27027	0.286282697	0.928639436
piR-dre-43186	-0.52140867	0.928639436
piR-dre-54781	-0.312061382	0.928639436
piR-dre-20390	0.295841913	0.928971516
piR-dre-19297	0.243455977	0.928971516
piR-dre-68017	-0.173613562	0.928971516
piR-dre-84257	-0.158961029	0.928971516
piR-dre-55384	0.392802273	0.928971516
piR-dre-207670	0.545702304	0.928971516
piR-dre-58554	0.227752954	0.929141922
piR-dre-14713	0.21301854	0.929765291
piR-dre-41721	-0.293693933	0.929849614
piR-dre-654323	0.217101142	0.93026554
piR-dre-45081	0.176407154	0.930273204
piR-dre-29172	-0.282399397	0.930627619
piR-dre-718730	-0.202057958	0.930627619
piR-dre-3475	0.44221189	0.930627619
piR-dre-678761	0.588632	0.93093258
piR-dre-4080	0.23369821	0.930932766
piR-dre-1101053	0.435584201	0.930932766
piR-dre-12031	-0.24915822	0.930932766
piR-dre-21440	0.213906388	0.930932766
piR-dre-2219	0.244455218	0.930932766
piR-dre-23229	0.263260496	0.930932766
piR-dre-64860	-0.160238193	0.930932766
piR-dre-67840	0.314141241	0.930932766
piR-dre-8811	0.162133434	0.930932766
piR-dre-78649	-0.171179397	0.930932766
piR-dre-810397	0.244027678	0.930932766
piR-dre-49716	-0.211846779	0.930932766
piR-dre-1150377	-0.281296112	0.930932766
piR-dre-59187	-0.514712796	0.930932766
piR-dre-73850	-0.230788714	0.930932766
piR-dre-46588	-0.275979725	0.930932766
piR-dre-4737	-0.305458349	0.930932766
piR-dre-47744	0.251503094	0.930932766
piR-dre-36576	0.892719181	0.930970642
piR-dre-15500	0.145984508	0.930970642
piR-dre-531063	-0.275030721	0.930970642
piR-dre-6210	0.145600502	0.930970642
piR-dre-58748	0.394892303	0.930987092
piR-dre-21041	-0.191155831	0.931624874
piR-dre-32893	-0.314272314	0.932404886
piR-dre-39605	-0.88764261	0.932404886
piR-dre-44103	-0.295763338	0.932491433
piR-dre-38002	-0.149479719	0.932564027
piR-dre-4426	-0.192667768	0.932564027
piR-dre-59560	-0.349279769	0.932564027
piR-dre-36866	0.173569746	0.932618888
piR-dre-29426	-0.205162505	0.932618888
piR-dre-30859	-0.230710872	0.932618888
piR-dre-45400	0.267086717	0.932618888
piR-dre-18930	-0.197493681	0.932618888
piR-dre-186547	0.182864245	0.932618888
piR-dre-19760	-0.198307763	0.932618888
piR-dre-14663	-0.217203298	0.932618888
piR-dre-18329	0.157159377	0.932618888
piR-dre-72907	-0.142088884	0.932618888
piR-dre-73951	-0.357916849	0.932618888
piR-dre-66193	-0.206526074	0.932618888
piR-dre-641	-0.175665169	0.932618888
piR-dre-64565	-0.214007871	0.932618888
piR-dre-67032	-0.254876325	0.932618888
piR-dre-862403	0.241384009	0.932618888
piR-dre-857347	-0.182655884	0.932618888
piR-dre-900001	-0.180632991	0.932618888
piR-dre-536177	-0.23120311	0.932618888
piR-dre-5999	0.150586248	0.932618888
piR-dre-589	0.163906737	0.932618888
piR-dre-552817	-0.125775464	0.932618888
piR-dre-575055	0.349425285	0.932618888
piR-dre-11874	-0.276569309	0.932618888
piR-dre-17694	-0.408170703	0.932618888
piR-dre-17028	-0.265931733	0.932618888
piR-dre-709538	-0.285287015	0.932618888
piR-dre-67799	-0.237620437	0.932618888
piR-dre-48252	0.213797954	0.932618888
piR-dre-30351	-0.266000315	0.932618888
piR-dre-36266	-0.231676165	0.932840328
piR-dre-13594	-0.213690521	0.932842803
piR-dre-5573	-0.440590886	0.932940727
piR-dre-53848	-0.214956073	0.93304493
piR-dre-24508	-0.425150194	0.933237196
piR-dre-578202	0.225063956	0.933237196
piR-dre-879801	0.219286956	0.933249936
piR-dre-23412	0.413312709	0.933249936
piR-dre-994339	-0.228290239	0.933249936
piR-dre-889049	0.316095423	0.933249936
piR-dre-51049	0.165840975	0.933451414
piR-dre-55973	-0.264479131	0.933451414
piR-dre-32136	-0.221673086	0.93350695
piR-dre-42200	-0.21898494	0.933630887
piR-dre-3236	-0.139625421	0.934663458
piR-dre-566602	-0.333077435	0.934945522
piR-dre-463335	-0.239408104	0.935222071
piR-dre-8411	0.211952617	0.935363147
piR-dre-42962	-0.233733222	0.935546047
piR-dre-54895	-0.165988398	0.935546047
piR-dre-869812	-0.272730418	0.935546047
piR-dre-56267	0.264496201	0.935681403
piR-dre-42301	0.418494548	0.93639377
piR-dre-495385	-0.251940739	0.936705666
piR-dre-65007	0.185602801	0.936761736
piR-dre-1093479	0.235858412	0.936965495
piR-dre-57072	0.247678747	0.937094923
piR-dre-39859	-0.464283354	0.937492469
piR-dre-417185	0.152220771	0.938524019
piR-dre-1321431	0.299222378	0.938524019
piR-dre-1107904	-0.249040757	0.938524019
piR-dre-18804	0.310868373	0.938524019
piR-dre-18621	0.730827162	0.938524019
piR-dre-8584	0.154567919	0.938524019
piR-dre-81119	0.216187294	0.938524019
piR-dre-62155	-0.22734798	0.938524019
piR-dre-574632	0.159833686	0.938524019
piR-dre-203337	-0.256982241	0.938524019
piR-dre-67210	-0.332375744	0.938524019
piR-dre-7990	-0.435993916	0.938524019
piR-dre-44188	0.30282091	0.938524019
piR-dre-45604	-0.34877446	0.938549729
piR-dre-28967	-0.192021897	0.938615298
piR-dre-3330	0.196158774	0.938615298
piR-dre-42355	-0.16779156	0.938615298
piR-dre-116277	-0.181078769	0.938615298
piR-dre-779202	0.213605335	0.938615298
piR-dre-83906	-0.098270784	0.938615298
piR-dre-50004	-0.166424593	0.938615298
piR-dre-30479	-0.412366564	0.938615298
piR-dre-12682	-0.250434208	0.938615298
piR-dre-19489	0.304848396	0.938615298
piR-dre-888951	0.269718168	0.938615298
piR-dre-43879	0.487805911	0.938615298
piR-dre-732435	0.572361893	0.938615298
piR-dre-39721	-0.194921312	0.939016052
piR-dre-70279	-0.176255128	0.939239644
piR-dre-1010689	-0.224056817	0.939239644
piR-dre-26840	0.241006632	0.939880984
piR-dre-607672	-0.186394245	0.940371776
piR-dre-48911	0.401139406	0.940371776
piR-dre-64073	-0.17267805	0.940422167
piR-dre-33341	-0.176941887	0.940905143
piR-dre-31412	0.220902442	0.941169962
piR-dre-75333	0.229567915	0.941169962
piR-dre-88518	-0.12860325	0.941169962
piR-dre-73305	0.261483276	0.941169962
piR-dre-670578	0.275335857	0.941318088
piR-dre-783604	-0.264589882	0.941318088
piR-dre-46095	0.368658677	0.941438052
piR-dre-1011129	-0.19209429	0.941438052
piR-dre-18540	0.184014567	0.941438052
piR-dre-78092	-0.131299465	0.941438052
piR-dre-7961	0.184014567	0.941438052
piR-dre-672307	0.508167803	0.941438052
piR-dre-23297	-0.781914661	0.941438052
piR-dre-39792	-0.271627742	0.942003762
piR-dre-11643	-0.271627742	0.942003762
piR-dre-83608	0.124325502	0.942003762
piR-dre-3387	-0.166658831	0.942394545
piR-dre-13199	-0.31561395	0.942394545
piR-dre-12270	-0.173816993	0.942394545
piR-dre-22086	0.242646362	0.942394545
piR-dre-69749	0.260809207	0.942394545
piR-dre-48212	0.108512128	0.942394545
piR-dre-61442	0.24855149	0.942394545
piR-dre-61234	0.11418394	0.942394545
piR-dre-1024824	-0.261566684	0.942394545
piR-dre-74804	-0.420981608	0.942394545
piR-dre-521280	-0.200200379	0.942394545
piR-dre-446541	-0.421616321	0.942394545
piR-dre-497153	0.364416337	0.942394545
piR-dre-64449	0.147559864	0.943083626
piR-dre-34267	-0.193190055	0.943352931
piR-dre-36523	-0.164495979	0.943352931
piR-dre-43340	0.253217895	0.943352931
piR-dre-462515	-0.135237515	0.943352931
piR-dre-39525	-0.152375356	0.943352931
piR-dre-39580	-0.192778091	0.943352931
piR-dre-10095	-0.160473021	0.943352931
piR-dre-1310	-0.158715978	0.943352931
piR-dre-12906	-0.110985837	0.943352931
piR-dre-11177	0.769279069	0.943352931
piR-dre-21492	0.190507487	0.943352931
piR-dre-14394	0.113383324	0.943352931
piR-dre-17699	0.078511896	0.943352931
piR-dre-659464	-0.170309069	0.943352931
piR-dre-985450	-0.168963223	0.943352931
piR-dre-4749	-0.184132613	0.943352931
piR-dre-32252	0.380326122	0.943352931
piR-dre-12401	-0.268218128	0.943352931
piR-dre-66615	-0.401749324	0.943352931
piR-dre-47317	-0.376812328	0.943352931
piR-dre-86017	-0.248945328	0.943352931
piR-dre-30092	0.425534805	0.943352931
piR-dre-1324039	0.176481831	0.943784809
piR-dre-7755	-0.204944631	0.943784809
piR-dre-1011695	0.265876755	0.944058302
piR-dre-8226	0.190025726	0.944152786
piR-dre-41592	-0.285778312	0.944152786
piR-dre-206260	0.309119865	0.944598549
piR-dre-46013	-0.246642286	0.945120474
piR-dre-39846	0.183214577	0.945120474
piR-dre-70542	-0.223211	0.945338157
piR-dre-615065	-0.19586907	0.945338157
piR-dre-48233	0.209630849	0.945338157
piR-dre-36379	-0.195200824	0.945374821
piR-dre-6294	0.195786261	0.945374821
piR-dre-546291	0.181569368	0.945519424
piR-dre-4929	-0.219746952	0.945521636
piR-dre-64721	0.298698921	0.945573695
piR-dre-49604	-0.245271817	0.945594746
piR-dre-114662	0.155298225	0.946049091
piR-dre-44456	0.20119849	0.946785463
piR-dre-17920	0.302103479	0.946785463
piR-dre-556125	-0.122415359	0.946785463
piR-dre-1132881	-0.204424889	0.947293862
piR-dre-38024	-0.243366467	0.947410624
piR-dre-12566	-0.383931811	0.947618762
piR-dre-33464	0.736480841	0.947668593
piR-dre-4433	-0.200052618	0.947668593
piR-dre-11943	-0.153373746	0.947668593
piR-dre-1221907	-0.211916698	0.947668593
piR-dre-18885	0.139179356	0.947668593
piR-dre-9874	0.184326611	0.947668593
piR-dre-539301	-0.163947455	0.947668593
piR-dre-608857	-0.163947455	0.947668593
piR-dre-24455	-0.365972494	0.947668593
piR-dre-1029260	0.19899247	0.947668593
piR-dre-47206	0.21860121	0.947668593
piR-dre-44965	0.187613131	0.948005368
piR-dre-50610	-0.212593173	0.94830305
piR-dre-40479	0.210586821	0.948673958
piR-dre-8195	0.130147427	0.948751877
piR-dre-574990	-0.181958684	0.948751877
piR-dre-83143	-0.174020518	0.948968115
piR-dre-445944	0.159580502	0.949741977
piR-dre-61937	0.400204517	0.950625171
piR-dre-8523	0.160718011	0.950920415
piR-dre-81143	0.156894612	0.950920415
piR-dre-44315	-0.133832776	0.950929843
piR-dre-443216	0.1668215	0.950929843
piR-dre-436522	0.174459621	0.950990687
piR-dre-23449	0.43615005	0.950990687
piR-dre-17450	-0.108826383	0.950990687
piR-dre-58397	-0.166673474	0.950990687
piR-dre-55182	0.262211348	0.950990687
piR-dre-9437	-0.249708692	0.950990687
piR-dre-1291389	-0.291764175	0.951042875
piR-dre-11200	0.086899559	0.951042875
piR-dre-14763	0.16006625	0.95133004
piR-dre-344427	-0.13266109	0.951996917
piR-dre-28637	0.18783599	0.951996917
piR-dre-4120	-0.383482024	0.951996917
piR-dre-72421	-0.274759188	0.951996917
piR-dre-55668	-0.149638287	0.951996917
piR-dre-15605	-0.238532906	0.952323931
piR-dre-38542	0.114672315	0.952522269
piR-dre-14866	-0.216255653	0.952522269
piR-dre-18321	-0.168650986	0.952571167
piR-dre-24303	0.364051456	0.952571167
piR-dre-16622	0.364051456	0.952571167
piR-dre-85848	-0.217748267	0.952571167
piR-dre-505646	-0.206125177	0.95272287
piR-dre-109203	-0.154299331	0.952772225
piR-dre-19014	0.085506342	0.95300968
piR-dre-66640	0.172040951	0.953138596
piR-dre-969345	-0.215138602	0.953891461
piR-dre-50475	0.692935581	0.953891461
piR-dre-64618	-0.210191535	0.953891461
piR-dre-4160	0.179013922	0.954058546
piR-dre-16447	0.245735038	0.954124205
piR-dre-811198	-0.166540814	0.954124205
piR-dre-21206	-0.112303319	0.954148573
piR-dre-21566	0.089712736	0.954148573
piR-dre-72113	-0.138957161	0.954148573
piR-dre-8524	0.305151607	0.954148573
piR-dre-26284	0.245861801	0.954148573
piR-dre-65648	-0.254267021	0.954148573
piR-dre-7534	-0.682411646	0.954288944
piR-dre-13629	0.100699491	0.954373378
piR-dre-55710	0.192129125	0.954373378
piR-dre-59316	-0.194953419	0.954664967
piR-dre-3471	0.193619932	0.954955173
piR-dre-44690	0.166062606	0.954955173
piR-dre-46212	0.13518756	0.954955173
piR-dre-85453	0.112943476	0.954955173
piR-dre-36152	0.1735849	0.954955173
piR-dre-23225	-0.238696392	0.954955173
piR-dre-53660	0.169835294	0.955531514
piR-dre-28432	0.413215189	0.955531514
piR-dre-8738	0.351684054	0.955629226
piR-dre-187403	-0.196632489	0.955863351
piR-dre-34364	-0.088677651	0.956144442
piR-dre-307227	-0.10110513	0.956144442
piR-dre-43368	-0.110564506	0.956144442
piR-dre-38867	0.115873335	0.956144442
piR-dre-658980	-0.202803015	0.956144442
piR-dre-79322	-0.197375768	0.956144442
piR-dre-117157	0.22944189	0.956144442
piR-dre-82946	-0.214352602	0.956144442
piR-dre-515025	-0.247314804	0.956144442
piR-dre-46435	0.207770612	0.956245965
piR-dre-39302	0.127914187	0.956245965
piR-dre-616741	0.11845086	0.956245965
piR-dre-42521	0.381639846	0.956245965
piR-dre-558258	-0.206605199	0.956245965
piR-dre-56100	0.196271348	0.956245965
piR-dre-18453	-0.187580492	0.956317913
piR-dre-64978	-0.266201218	0.956317913
piR-dre-8528	0.13843602	0.956317913
piR-dre-82156	-0.19652197	0.956317913
piR-dre-62531	-0.092222768	0.956317913
piR-dre-1008484	0.14299484	0.956317913
piR-dre-72058	-0.174329922	0.956317913
piR-dre-86611	0.205654816	0.956704636
piR-dre-44875	0.197478218	0.956704636
piR-dre-23260	0.097069581	0.956718281
piR-dre-39088	-0.184599467	0.956979365
piR-dre-15846	-0.381508954	0.956979365
piR-dre-64316	-0.219907558	0.956979365
piR-dre-491116	0.135762383	0.956979365
piR-dre-5820	0.178544772	0.956979365
piR-dre-50403	-0.18971739	0.956979365
piR-dre-35488	0.135209286	0.95700427
piR-dre-26783	-0.171764251	0.95700427
piR-dre-12863	-0.116789294	0.95700427
piR-dre-191651	-0.193493419	0.95700427
piR-dre-68235	0.168640624	0.95700427
piR-dre-77865	-0.383181908	0.95700427
piR-dre-50722	-0.221437732	0.95700427
piR-dre-61511	0.126920012	0.95700427
piR-dre-607736	-0.136831518	0.95700427
piR-dre-57633	-0.224252288	0.95700427
piR-dre-15664	-0.212640066	0.95700427
piR-dre-86156	0.338377941	0.95700427
piR-dre-46705	0.227135346	0.95700427
piR-dre-55850	-0.194226825	0.95700427
piR-dre-56107	0.245988779	0.95700427
piR-dre-48284	-0.108259655	0.957068383
piR-dre-600059	0.160250781	0.957079869
piR-dre-46566	0.119938741	0.957175372
piR-dre-11820	0.154077352	0.957175372
piR-dre-25012	-0.12669886	0.957175372
piR-dre-71852	0.140720704	0.957175372
piR-dre-9020	-0.138510703	0.957175372
piR-dre-84102	0.168774426	0.957175372
piR-dre-16396	-0.305664168	0.957175372
piR-dre-115695	0.344505087	0.957175372
piR-dre-37759	0.148901405	0.957720047
piR-dre-6671	0.179030674	0.957720047
piR-dre-45751	-0.29493367	0.957720047
piR-dre-37758	0.145542274	0.957823207
piR-dre-438288	-0.139880579	0.957823207
piR-dre-42033	0.167319094	0.957823207
piR-dre-1312793	-0.175728021	0.957823207
piR-dre-52716	-0.140096691	0.958067671
piR-dre-570393	0.115326233	0.958128807
piR-dre-18806	-0.200167279	0.958601917
piR-dre-18716	-0.117462918	0.958601917
piR-dre-1378	0.167680569	0.958601917
piR-dre-17485	-0.170376977	0.958601917
piR-dre-9533	0.132096966	0.958601917
piR-dre-78280	0.198711569	0.958601917
piR-dre-547278	0.10446914	0.958601917
piR-dre-4830	0.171929958	0.958601917
piR-dre-24125	0.282658123	0.958601917
piR-dre-73086	-0.209640798	0.958601917
piR-dre-41887	0.172080283	0.958601917
piR-dre-37246	-0.145375548	0.958775383
piR-dre-58792	-0.094774691	0.958775383
piR-dre-39177	0.168563638	0.958775383
piR-dre-34369	0.097820352	0.958815915
piR-dre-383814	-0.146412441	0.958815915
piR-dre-10661	-0.171873284	0.958815915
piR-dre-68689	0.240491985	0.958815915
piR-dre-1199982	-0.18583888	0.958815915
piR-dre-66475	-0.287177005	0.958815915
piR-dre-68095	0.300251294	0.958815915
piR-dre-15967	-0.182344336	0.958815915
piR-dre-40776	0.194908371	0.959044679
piR-dre-11455	-0.223118767	0.959399727
piR-dre-24090	0.123793482	0.959423386
piR-dre-192604	0.165867642	0.959439119
piR-dre-73742	0.200701946	0.959830836
piR-dre-616467	-0.091161117	0.959830836
piR-dre-64410	-0.255672715	0.959837184
piR-dre-45377	-0.226383209	0.959861002
piR-dre-53823	-0.209065928	0.959861002
piR-dre-14508	-0.135769856	0.960145492
piR-dre-53243	0.245523052	0.960157431
piR-dre-14286	-0.224702845	0.960454323
piR-dre-112024	-0.157473988	0.960502978
piR-dre-7431	-0.193360836	0.960502978
piR-dre-83725	0.141307113	0.960502978
piR-dre-67874	-0.163554528	0.960502978
piR-dre-38472	0.099234654	0.960794221
piR-dre-1438	0.164759434	0.960794221
piR-dre-75206	-0.144396879	0.960794221
piR-dre-46362	0.213233085	0.960810626
piR-dre-16811	0.15568957	0.960810626
piR-dre-25212	-0.34607448	0.960810626
piR-dre-10031	-0.245039202	0.961017512
piR-dre-35318	0.158078094	0.961266409
piR-dre-2218	0.158078094	0.961266409
piR-dre-7684	0.150247699	0.961266409
piR-dre-58794	-0.082397495	0.961266409
piR-dre-58756	0.103414349	0.961266409
piR-dre-12468	0.146881258	0.961502247
piR-dre-1310693	-0.155846585	0.961502247
piR-dre-508233	-0.150734811	0.961879802
piR-dre-50660	-0.121297492	0.961879802
piR-dre-55986	0.089481788	0.962531963
piR-dre-56112	-0.190389305	0.962686162
piR-dre-59365	-0.214684421	0.963151879
piR-dre-11052	-0.294621162	0.964487428
piR-dre-73993	-0.238825672	0.964551569
piR-dre-7667	-0.293328919	0.964551569
piR-dre-52308	-0.363888413	0.964551569
piR-dre-44884	-0.228191121	0.964751868
piR-dre-34363	-0.111868606	0.964867826
piR-dre-55161	0.108297267	0.965457905
piR-dre-53628	-0.117152523	0.96556915
piR-dre-18222	0.086299234	0.965597806
piR-dre-60962	0.567074498	0.965597806
piR-dre-8670	0.088370835	0.965723259
piR-dre-45922	0.188294933	0.966267373
piR-dre-47763	0.139753992	0.966500527
piR-dre-600108	-0.155149637	0.966500527
piR-dre-1130259	-0.193147395	0.966500527
piR-dre-132143	0.168447986	0.966500527
piR-dre-354953	-0.113379369	0.966734861
piR-dre-836356	0.120333644	0.966734861
piR-dre-415980	-0.15091409	0.966734861
piR-dre-18504	0.215813679	0.966734861
piR-dre-1018189	-0.148635545	0.966929092
piR-dre-19149	0.117634378	0.966929092
piR-dre-4836	0.554936376	0.966929092
piR-dre-58816	-0.252572269	0.966929092
piR-dre-59829	-0.164837806	0.967132692
piR-dre-43058	0.106414802	0.967523898
piR-dre-14863	0.109257979	0.967523898
piR-dre-67360	-0.090251944	0.967523898
piR-dre-5289	-0.54465706	0.967523898
piR-dre-543578	0.11524448	0.967523898
piR-dre-5887	-0.147248498	0.967523898
piR-dre-22675	-0.261852088	0.967523898
piR-dre-13644	-0.297316561	0.967523898
piR-dre-34877	0.102039608	0.967999156
piR-dre-446622	0.072608687	0.967999156
piR-dre-38648	-0.096367645	0.967999156
piR-dre-41412	-0.084630675	0.967999156
piR-dre-1009524	0.165368941	0.967999156
piR-dre-17647	-0.135002983	0.967999156
piR-dre-74366	-0.199111189	0.967999156
piR-dre-65825	-0.146341523	0.967999156
piR-dre-6365	0.125678061	0.967999156
piR-dre-68136	0.113241762	0.967999156
piR-dre-67358	0.12954929	0.967999156
piR-dre-52710	0.541867322	0.967999156
piR-dre-48955	0.166513038	0.967999156
piR-dre-31448	0.2743614	0.967999156
piR-dre-11151	-0.282812002	0.967999156
piR-dre-1137657	-0.160074463	0.967999156
piR-dre-12915	0.165707836	0.967999156
piR-dre-60402	-0.292948456	0.967999156
piR-dre-38936	-0.28009596	0.967999156
piR-dre-571797	-0.160074463	0.967999156
piR-dre-564780	-0.221335218	0.967999156
piR-dre-64617	-0.170502038	0.967999156
piR-dre-14626	0.215099433	0.967999156
piR-dre-18900	-0.114355557	0.968009455
piR-dre-58098	0.161360001	0.968410735
piR-dre-493031	0.216006308	0.968518447
piR-dre-61243	0.076748494	0.968598002
piR-dre-37029	0.109748358	0.968817554
piR-dre-25389	0.074072812	0.968817554
piR-dre-70282	0.10381004	0.968817554
piR-dre-84640	0.138625518	0.968817554
piR-dre-52227	-0.156442673	0.968817554
piR-dre-532384	0.1937951	0.968817554
piR-dre-50351	0.094137946	0.968817554
piR-dre-62684	-0.518782454	0.968817554
piR-dre-22256	-0.263025506	0.968817554
piR-dre-3405	-0.134189449	0.968817554
piR-dre-601200	-0.17018803	0.968817554
piR-dre-723415	-0.151927467	0.968817554
piR-dre-376096	0.19226654	0.968817554
piR-dre-536146	0.184486351	0.968817554
piR-dre-54013	-0.254253287	0.968817554
piR-dre-567946	-0.16656065	0.968817554
piR-dre-46869	-0.51449462	0.968817554
piR-dre-60265	0.148548934	0.968817554
piR-dre-29838	-0.514316023	0.969103016
piR-dre-62288	0.111478461	0.969496254
piR-dre-18878	-0.334741652	0.969551868
piR-dre-17433	0.118225312	0.969678477
piR-dre-75975	0.169903963	0.969678477
piR-dre-55726	0.159915815	0.969678477
piR-dre-54388	0.16899153	0.969678477
piR-dre-444419	-0.175047526	0.969678477
piR-dre-28210	-0.142062992	0.969713251
piR-dre-724476	-0.170329374	0.969713251
piR-dre-36430	0.126510172	0.969713251
piR-dre-6447	0.066008527	0.969740154
piR-dre-436111	0.147167858	0.969920036
piR-dre-607380	-0.105774074	0.969920036
piR-dre-132722	0.266060169	0.969920036
piR-dre-52391	0.181011479	0.969985399
piR-dre-37865	-0.119919128	0.97005706
piR-dre-41831	0.187611258	0.97005706
piR-dre-42752	-0.29417983	0.97005706
piR-dre-8592	0.216689122	0.970165695
piR-dre-33317	-0.111980653	0.970241925
piR-dre-365276	0.14683396	0.970405029
piR-dre-719909	-0.13059652	0.970760408
piR-dre-609114	0.150838959	0.970762618
piR-dre-5104	-0.184735555	0.97124066
piR-dre-2941	-0.113471747	0.971456732
piR-dre-131773	-0.125113269	0.971456732
piR-dre-128286	-0.126339262	0.971456732
piR-dre-37864	-0.10840655	0.971572388
piR-dre-28120	-0.10390532	0.971572388
piR-dre-28202	0.167609172	0.971572388
piR-dre-45526	0.146345945	0.971572388
piR-dre-4038	0.169497385	0.971572388
piR-dre-38395	0.075959233	0.971572388
piR-dre-131229	-0.150163738	0.971572388
piR-dre-1325241	-0.097906183	0.971572388
piR-dre-1322	-0.107998074	0.971572388
piR-dre-1323299	0.169200496	0.971572388
piR-dre-25149	-0.151870102	0.971572388
piR-dre-11868	-0.0906072	0.971572388
piR-dre-12521	-0.112157669	0.971572388
piR-dre-20793	-0.114764167	0.971572388
piR-dre-18587	-0.082030769	0.971572388
piR-dre-2407	-0.073730397	0.971572388
piR-dre-22483	-0.109565379	0.971572388
piR-dre-1544	-0.097862875	0.971572388
piR-dre-16572	0.09525676	0.971572388
piR-dre-17420	-0.083742826	0.971572388
piR-dre-66192	0.11588439	0.971572388
piR-dre-6584	-0.072121333	0.971572388
piR-dre-8588	-0.109827038	0.971572388
piR-dre-85905	0.086166774	0.971572388
piR-dre-9023	-0.081169694	0.971572388
piR-dre-79668	0.480501384	0.971572388
piR-dre-84519	-0.178867512	0.971572388
piR-dre-53865	-0.116215223	0.971572388
piR-dre-53509	-0.120067793	0.971572388
piR-dre-484004	-0.114403176	0.971572388
piR-dre-4833	-0.11062986	0.971572388
piR-dre-58789	0.163410983	0.971572388
piR-dre-58763	0.097012928	0.971572388
piR-dre-61398	0.110856637	0.971572388
piR-dre-551361	-0.083126592	0.971572388
piR-dre-572897	0.110714946	0.971572388
piR-dre-36049	0.251609365	0.971572388
piR-dre-29648	-0.163489843	0.971572388
piR-dre-113482	-0.18268636	0.971572388
piR-dre-15673	-0.110657798	0.971572388
piR-dre-654359	0.152834944	0.971572388
piR-dre-74873	-0.158258539	0.971572388
piR-dre-42358	-0.126115318	0.971572388
piR-dre-46409	-0.190490412	0.971572388
piR-dre-47252	0.132595355	0.971572388
piR-dre-36397	-0.23861121	0.971572388
piR-dre-477725	-0.144136148	0.971572388
piR-dre-36533	-0.163055295	0.971572388
piR-dre-37088	-0.137680068	0.971572388
piR-dre-13984	0.469215969	0.971572388
piR-dre-568172	-0.107081496	0.97157571
piR-dre-33537	0.458311978	0.971639116
piR-dre-10236	-0.094124201	0.971639116
piR-dre-13179	0.096265311	0.971639116
piR-dre-77344	-0.087970409	0.971639116
piR-dre-4897	-0.098269723	0.971639116
piR-dre-61612	-0.120412448	0.971639116
piR-dre-60949	-0.16449461	0.971639116
piR-dre-46142	-0.146789238	0.971639116
piR-dre-102397	-0.085498307	0.971808424
piR-dre-13067	0.119855381	0.971808424
piR-dre-35489	0.094048956	0.971841662
piR-dre-16932	0.108350598	0.971841662
piR-dre-504603	-0.101169287	0.971841662
piR-dre-55830	0.111995353	0.971841662
piR-dre-36396	-0.230768237	0.971841662
piR-dre-45419	0.154946105	0.97189311
piR-dre-82811	0.102124212	0.97189311
piR-dre-38236	0.15189658	0.97189311
piR-dre-545264	0.194943089	0.97189311
piR-dre-52139	-0.152487063	0.97189311
piR-dre-35349	0.155060856	0.972234679
piR-dre-16437	0.122108598	0.972234679
piR-dre-11528	0.446343584	0.972234679
piR-dre-35350	0.154759351	0.972266065
piR-dre-44703	-0.106050227	0.972346322
piR-dre-46021	-0.239857677	0.972510585
piR-dre-67314	0.161415331	0.972594368
piR-dre-52472	-0.125426318	0.972594368
piR-dre-10693	0.124678385	0.973165185
piR-dre-50617	0.149218218	0.973411278
piR-dre-51304	-0.116022116	0.973461375
piR-dre-21866	-0.105140208	0.97380301
piR-dre-52691	0.193052368	0.973880894
piR-dre-30719	0.10213634	0.974053337
piR-dre-24824	0.240429066	0.974053337
piR-dre-1124396	0.151673192	0.974053337
piR-dre-1115985	-0.199340126	0.974053337
piR-dre-188828	-0.199340126	0.974053337
piR-dre-552383	-0.15086026	0.974053337
piR-dre-5898	0.063110889	0.974421058
piR-dre-4031	-0.089967555	0.974590992
piR-dre-62086	-0.133470162	0.974590992
piR-dre-53095	0.392482436	0.974590992
piR-dre-1311543	-0.12162115	0.974742624
piR-dre-7367	0.060362083	0.975037727
piR-dre-57193	0.113263786	0.975246033
piR-dre-1202629	0.152998843	0.975246033
piR-dre-23083	0.135360289	0.975409818
piR-dre-69202	-0.151375112	0.975431008
piR-dre-38309	0.216184819	0.975879944
piR-dre-15195	-0.078569325	0.976137055
piR-dre-50535	-0.158886014	0.976137055
piR-dre-17683	-0.101147425	0.97630882
piR-dre-46331	0.080000519	0.976468246
piR-dre-63604	-0.153420591	0.976468246
piR-dre-76441	0.118822324	0.977175846
piR-dre-177718	-0.121608567	0.977175846
piR-dre-42249	0.115562572	0.977204064
piR-dre-78938	-0.119261352	0.977204064
piR-dre-445643	0.102153993	0.977557913
piR-dre-15757	0.0675605	0.977557913
piR-dre-47194	-0.061851776	0.977580343
piR-dre-56935	0.108960975	0.97780875
piR-dre-563720	-0.119180473	0.977847862
piR-dre-208734	0.15512881	0.977847862
piR-dre-40263	-0.399475088	0.978168838
piR-dre-22627	-0.084666681	0.978168838
piR-dre-49156	0.077995553	0.978168838
piR-dre-38230	-0.089484869	0.978363642
piR-dre-16163	0.045678803	0.978363642
piR-dre-81578	0.123459488	0.978363642
piR-dre-1291096	-0.122252551	0.978363642
piR-dre-43535	-0.134958754	0.978363642
piR-dre-2942	-0.092058859	0.978721555
piR-dre-43664	-0.065360538	0.978930334
piR-dre-12570	-0.138174178	0.978930334
